Column	Row	ProbeName	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
56	302		29782	49420	FALSE			Unknown		unmapped	
57	302		46164	49421	FALSE			Unknown		unmapped	
58	302		33203	49422	FALSE			Unknown		unmapped	
59	302		45468	49423	FALSE			Unknown		unmapped	
60	302		44391	49424	FALSE			Unknown		unmapped	
61	302		36556	49425	FALSE			Unknown		unmapped	
62	302		ERCC-00012_90	49426	pos	ERCC-00012_90		Unknown		Unknown	
63	302		4126	49427	FALSE			Unknown		unmapped	
64	302		10427	49428	FALSE			Unknown		unmapped	
65	302		25887	49429	FALSE			Unknown		unmapped	
66	302		12825	49430	FALSE			Unknown		unmapped	
67	302		49806	49431	FALSE			Unknown		unmapped	
68	302		43043	49432	FALSE			Unknown		unmapped	
69	302		59511	49433	FALSE			Unknown		unmapped	
70	302		8135	49434	FALSE			Unknown		unmapped	
71	302		40540	49435	FALSE			Unknown		unmapped	
72	302		55051	49436	FALSE			Unknown		unmapped	
73	302		24310	49437	FALSE			Unknown		unmapped	
74	302		9268	49438	FALSE			Unknown		unmapped	
75	302		34550	49439	FALSE			Unknown		unmapped	
76	302		58714	49440	FALSE			Unknown		unmapped	
77	302		21453	49441	FALSE			Unknown		unmapped	
78	302		270	49442	FALSE			Unknown		unmapped	
79	302		34062	49443	FALSE			Unknown		unmapped	
80	302		53045	49444	FALSE			Unknown		unmapped	
81	302	b3238	A_07_P012663	49445	FALSE	yhcN	cmr|b3238|cmr|b3238|asap|ABE-0010623	"orf, hypothetical protein [b3238]"		unmapped	
82	302		54086	49446	FALSE			Unknown		unmapped	
83	302		48669	49447	FALSE			Unknown		unmapped	
84	302		36207	49448	FALSE			Unknown		unmapped	
85	302		56661	49449	FALSE			Unknown		unmapped	
86	302		33719	49450	FALSE			Unknown		unmapped	
87	302		37555	49451	FALSE			Unknown		unmapped	
88	302	b1865	A_07_P016003	49452	FALSE	nudB	cmr|b1865|cmr|b1865|asap|ABE-0006223	dATP pyrophosphohydrolase [b1865]		unmapped	
89	302		46716	49453	FALSE			Unknown		unmapped	
90	302		40378	49454	FALSE			Unknown		unmapped	
91	302		41725	49455	FALSE			Unknown		unmapped	
92	302		54149	49456	FALSE			Unknown		unmapped	
93	302		13054	49457	FALSE			Unknown		unmapped	
94	302		33600	49458	FALSE			Unknown		unmapped	
95	302		25588	49459	FALSE			Unknown		unmapped	
96	302		7621	49460	FALSE			Unknown		unmapped	
97	302		49135	49461	FALSE			Unknown		unmapped	
98	302		40989	49462	FALSE			Unknown		unmapped	
99	302		39873	49463	FALSE			Unknown		unmapped	
100	302		38087	49464	FALSE			Unknown		unmapped	
101	302		ERCC-00104_60	49465	pos	ERCC-00104_60		Unknown		Unknown	
102	302		16124	49466	FALSE			Unknown		unmapped	
103	302		57753	49467	FALSE			Unknown		unmapped	
104	302		26126	49468	FALSE			Unknown		unmapped	
105	302		25319	49469	FALSE			Unknown		unmapped	
106	302		42010	49470	FALSE			Unknown		unmapped	
107	302		53241	49471	FALSE			Unknown		unmapped	
108	302		31881	49472	FALSE			Unknown		unmapped	
109	302	b3238	A_07_P012663	49473	FALSE	yhcN	cmr|b3238|cmr|b3238|asap|ABE-0010623	"orf, hypothetical protein [b3238]"		unmapped	
110	302		4070	49474	FALSE			Unknown		unmapped	
111	302		29598	49475	FALSE			Unknown		unmapped	
112	302		7847	49476	FALSE			Unknown		unmapped	
113	302		15756	49477	FALSE			Unknown		unmapped	
114	302		50309	49478	FALSE			Unknown		unmapped	
115	302		34707	49479	FALSE			Unknown		unmapped	
116	302		9	49480	FALSE			Unknown		unmapped	
117	302		24272	49481	FALSE			Unknown		unmapped	
118	302		19246	49482	FALSE			Unknown		unmapped	
119	302		27858	49483	FALSE			Unknown		unmapped	
120	302		25425	49484	FALSE			Unknown		unmapped	
121	302		19441	49485	FALSE			Unknown		unmapped	
122	302		6381	49486	FALSE			Unknown		unmapped	
123	302		35593	49487	FALSE			Unknown		unmapped	
124	302		16885	49488	FALSE			Unknown		unmapped	
125	302		18888	49489	FALSE			Unknown		unmapped	
126	302		7568	49490	FALSE			Unknown		unmapped	
127	302		12977	49491	FALSE			Unknown		unmapped	
128	302		7773	49492	FALSE			Unknown		unmapped	
129	302		650	49493	FALSE			Unknown		unmapped	
130	302		3819	49494	FALSE			Unknown		unmapped	
131	302		ERCC-00097_63	49495	pos	ERCC-00097_63		Unknown		Unknown	
132	302		58401	49496	FALSE			Unknown		unmapped	
133	302		23730	49497	FALSE			Unknown		unmapped	
134	302		7929	49498	FALSE			Unknown		unmapped	
135	302		28182	49499	FALSE			Unknown		unmapped	
136	302		2512	49500	FALSE			Unknown		unmapped	
137	302		8356	49501	FALSE			Unknown		unmapped	
138	302		40102	49502	FALSE			Unknown		unmapped	
139	302		12349	49503	FALSE			Unknown		unmapped	
140	302		10345	49504	FALSE			Unknown		unmapped	
141	302		1403	49505	FALSE			Unknown		unmapped	
142	302		678	49506	FALSE			Unknown		unmapped	
143	302		20712	49507	FALSE			Unknown		unmapped	
144	302		54545	49508	FALSE			Unknown		unmapped	
145	302		27820	49509	FALSE			Unknown		unmapped	
146	302		26540	49510	FALSE			Unknown		unmapped	
147	302		16866	49511	FALSE			Unknown		unmapped	
148	302		28447	49512	FALSE			Unknown		unmapped	
149	302		54790	49513	FALSE			Unknown		unmapped	
150	302		12284	49514	FALSE			Unknown		unmapped	
151	302		50402	49515	FALSE			Unknown		unmapped	
152	302		30334	49516	FALSE			Unknown		unmapped	
153	302		37418	49517	FALSE			Unknown		unmapped	
154	302		722	49518	FALSE			Unknown		unmapped	
155	302		37903	49519	FALSE			Unknown		unmapped	
156	302		1767	49520	FALSE			Unknown		unmapped	
157	302	b2351	A_07_P014040	49521	FALSE	yfdH	cmr|b2351|cmr|b2351|asap|ABE-0007763	putative glycan biosynthesis enzyme [b2351]		unmapped	
158	302		33005	49522	FALSE			Unknown		unmapped	
159	302	b3713	A_07_P005486	49523	FALSE	yieF	cmr|b3713|cmr|b3713|asap|ABE-0012146	"orf, hypothetical protein [b3713]"		unmapped	
160	302	E1A_r60_3	(+)E1A_r60_3	49524	pos	(+)E1A_r60_3		Unknown		Unknown	
161	302		30047	49525	FALSE			Unknown		unmapped	
162	302		27849	49526	FALSE			Unknown		unmapped	
163	302		3404	49527	FALSE			Unknown		unmapped	
164	302		24606	49528	FALSE			Unknown		unmapped	
1	303		18057	49529	FALSE			Unknown		unmapped	
2	303		31548	49530	FALSE			Unknown		unmapped	
3	303		48643	49531	FALSE			Unknown		unmapped	
4	303		46094	49532	FALSE			Unknown		unmapped	
5	303		46277	49533	FALSE			Unknown		unmapped	
6	303		37227	49534	FALSE			Unknown		unmapped	
7	303		57689	49535	FALSE			Unknown		unmapped	
8	303		51504	49536	FALSE			Unknown		unmapped	
9	303		47847	49537	FALSE			Unknown		unmapped	
10	303		49311	49538	FALSE			Unknown		unmapped	
11	303		2424	49539	FALSE			Unknown		unmapped	
12	303		38297	49540	FALSE			Unknown		unmapped	
13	303		3612	49541	FALSE			Unknown		unmapped	
14	303		58836	49542	FALSE			Unknown		unmapped	
15	303		21084	49543	FALSE			Unknown		unmapped	
16	303		26754	49544	FALSE			Unknown		unmapped	
17	303		23475	49545	FALSE			Unknown		unmapped	
18	303		53494	49546	FALSE			Unknown		unmapped	
19	303		28407	49547	FALSE			Unknown		unmapped	
20	303		45467	49548	FALSE			Unknown		unmapped	
21	303		34860	49549	FALSE			Unknown		unmapped	
22	303		35397	49550	FALSE			Unknown		unmapped	
23	303		6361	49551	FALSE			Unknown		unmapped	
24	303		11973	49552	FALSE			Unknown		unmapped	
25	303		25239	49553	FALSE			Unknown		unmapped	
26	303		46443	49554	FALSE			Unknown		unmapped	
27	303		48122	49555	FALSE			Unknown		unmapped	
28	303		15507	49556	FALSE			Unknown		unmapped	
29	303		19846	49557	FALSE			Unknown		unmapped	
30	303	E1A_r60_a107	(+)E1A_r60_a107	49558	pos	(+)E1A_r60_a107		Unknown		Unknown	
31	303		ERCC-00160_243	49559	pos	ERCC-00160_243		Unknown		Unknown	
32	303		7894	49560	FALSE			Unknown		unmapped	
33	303		52440	49561	FALSE			Unknown		unmapped	
34	303		26964	49562	FALSE			Unknown		unmapped	
35	303		19369	49563	FALSE			Unknown		unmapped	
36	303		50102	49564	FALSE			Unknown		unmapped	
37	303		26678	49565	FALSE			Unknown		unmapped	
38	303		8465	49566	FALSE			Unknown		unmapped	
39	303		2525	49567	FALSE			Unknown		unmapped	
40	303		31199	49568	FALSE			Unknown		unmapped	
41	303		41047	49569	FALSE			Unknown		unmapped	
42	303		31012	49570	FALSE			Unknown		unmapped	
43	303		43836	49571	FALSE			Unknown		unmapped	
44	303		41731	49572	FALSE			Unknown		unmapped	
45	303		46006	49573	FALSE			Unknown		unmapped	
46	303		25899	49574	FALSE			Unknown		unmapped	
47	303		2948	49575	FALSE			Unknown		unmapped	
48	303		42824	49576	FALSE			Unknown		unmapped	
49	303		6685	49577	FALSE			Unknown		unmapped	
50	303		12799	49578	FALSE			Unknown		unmapped	
51	303		21089	49579	FALSE			Unknown		unmapped	
52	303		6801	49580	FALSE			Unknown		unmapped	
53	303		17424	49581	FALSE			Unknown		unmapped	
54	303		55853	49582	FALSE			Unknown		unmapped	
55	303		40899	49583	FALSE			Unknown		unmapped	
56	303		31219	49584	FALSE			Unknown		unmapped	
57	303		46675	49585	FALSE			Unknown		unmapped	
58	303		47390	49586	FALSE			Unknown		unmapped	
59	303		23759	49587	FALSE			Unknown		unmapped	
60	303		19164	49588	FALSE			Unknown		unmapped	
61	303		41283	49589	FALSE			Unknown		unmapped	
62	303		17547	49590	FALSE			Unknown		unmapped	
63	303		39735	49591	FALSE			Unknown		unmapped	
64	303		22360	49592	FALSE			Unknown		unmapped	
65	303		49779	49593	FALSE			Unknown		unmapped	
66	303		27302	49594	FALSE			Unknown		unmapped	
67	303		29397	49595	FALSE			Unknown		unmapped	
68	303		30932	49596	FALSE			Unknown		unmapped	
69	303		46123	49597	FALSE			Unknown		unmapped	
70	303		47991	49598	FALSE			Unknown		unmapped	
71	303		31155	49599	FALSE			Unknown		unmapped	
72	303		33599	49600	FALSE			Unknown		unmapped	
73	303		48286	49601	FALSE			Unknown		unmapped	
74	303		43389	49602	FALSE			Unknown		unmapped	
75	303		32905	49603	FALSE			Unknown		unmapped	
76	303		54123	49604	FALSE			Unknown		unmapped	
77	303		35499	49605	FALSE			Unknown		unmapped	
78	303		41974	49606	FALSE			Unknown		unmapped	
79	303		38503	49607	FALSE			Unknown		unmapped	
80	303		18702	49608	FALSE			Unknown		unmapped	
81	303		12438	49609	FALSE			Unknown		unmapped	
82	303		45593	49610	FALSE			Unknown		unmapped	
83	303		17982	49611	FALSE			Unknown		unmapped	
84	303		36619	49612	FALSE			Unknown		unmapped	
85	303		34224	49613	FALSE			Unknown		unmapped	
86	303		39643	49614	FALSE			Unknown		unmapped	
87	303		39632	49615	FALSE			Unknown		unmapped	
88	303	b4391	A_07_P017637	49616	FALSE	yjjK	cmr|b4391|cmr|b4391|asap|ABE-0014400	putative ATP-binding component of a transport system [b4391]		unmapped	
89	303		55241	49617	FALSE			Unknown		unmapped	
90	303		39243	49618	FALSE			Unknown		unmapped	
91	303		3xSLv1	49619	neg	3xSLv1		Unknown		Unknown	
92	303		55064	49620	FALSE			Unknown		unmapped	
93	303	b3898	A_07_P019267	49621	FALSE	frvX	cmr|b3898|cmr|b3898|asap|ABE-0012722	frv operon protein [b3898]		unmapped	
94	303		35792	49622	FALSE			Unknown		unmapped	
95	303		50623	49623	FALSE			Unknown		unmapped	
96	303		16724	49624	FALSE			Unknown		unmapped	
97	303		40723	49625	FALSE			Unknown		unmapped	
98	303		38122	49626	FALSE			Unknown		unmapped	
99	303		41655	49627	FALSE			Unknown		unmapped	
100	303	b1956	A_07_P015139	49628	FALSE	yedQ	cmr|b1956|cmr|b1956|asap|ABE-0006495	"orf, hypothetical protein [b1956]"		unmapped	
101	303		ERCC-00012_90	49629	pos	ERCC-00012_90		Unknown		Unknown	
102	303		5453	49630	FALSE			Unknown		unmapped	
103	303		35305	49631	FALSE			Unknown		unmapped	
104	303		7071	49632	FALSE			Unknown		unmapped	
105	303		22633	49633	FALSE			Unknown		unmapped	
106	303		18640	49634	FALSE			Unknown		unmapped	
107	303		13315	49635	FALSE			Unknown		unmapped	
108	303		42458	49636	FALSE			Unknown		unmapped	
109	303		49252	49637	FALSE			Unknown		unmapped	
110	303		15735	49638	FALSE			Unknown		unmapped	
111	303		5045	49639	FALSE			Unknown		unmapped	
112	303		45063	49640	FALSE			Unknown		unmapped	
113	303		5745	49641	FALSE			Unknown		unmapped	
114	303	b0397	A_07_P021099	49642	FALSE	sbcC	cmr|b0397|cmr|b0397|asap|ABE-0001381	ATP-dependent dsDNA exonuclease [b0397]		unmapped	
115	303		12976	49643	FALSE			Unknown		unmapped	
116	303		47209	49644	FALSE			Unknown		unmapped	
117	303		54858	49645	FALSE			Unknown		unmapped	
118	303		48734	49646	FALSE			Unknown		unmapped	
119	303		38112	49647	FALSE			Unknown		unmapped	
120	303		7829	49648	FALSE			Unknown		unmapped	
121	303		29775	49649	FALSE			Unknown		unmapped	
122	303		23969	49650	FALSE			Unknown		unmapped	
123	303		24370	49651	FALSE			Unknown		unmapped	
124	303		54665	49652	FALSE			Unknown		unmapped	
125	303		23112	49653	FALSE			Unknown		unmapped	
126	303		8840	49654	FALSE			Unknown		unmapped	
127	303		405	49655	FALSE			Unknown		unmapped	
128	303		37202	49656	FALSE			Unknown		unmapped	
129	303		14973	49657	FALSE			Unknown		unmapped	
130	303		51461	49658	FALSE			Unknown		unmapped	
131	303		38696	49659	FALSE			Unknown		unmapped	
132	303		55498	49660	FALSE			Unknown		unmapped	
133	303		34199	49661	FALSE			Unknown		unmapped	
134	303		22542	49662	FALSE			Unknown		unmapped	
135	303		38157	49663	FALSE			Unknown		unmapped	
136	303		3225	49664	FALSE			Unknown		unmapped	
137	303		43792	49665	FALSE			Unknown		unmapped	
138	303		8015	49666	FALSE			Unknown		unmapped	
139	303		38277	49667	FALSE			Unknown		unmapped	
140	303		12875	49668	FALSE			Unknown		unmapped	
141	303		45608	49669	FALSE			Unknown		unmapped	
142	303		45988	49670	FALSE			Unknown		unmapped	
143	303		30229	49671	FALSE			Unknown		unmapped	
144	303		31838	49672	FALSE			Unknown		unmapped	
145	303		15081	49673	FALSE			Unknown		unmapped	
146	303		37024	49674	FALSE			Unknown		unmapped	
147	303		38834	49675	FALSE			Unknown		unmapped	
148	303		353	49676	FALSE			Unknown		unmapped	
149	303		14310	49677	FALSE			Unknown		unmapped	
150	303		5809	49678	FALSE			Unknown		unmapped	
151	303		48103	49679	FALSE			Unknown		unmapped	
152	303		21642	49680	FALSE			Unknown		unmapped	
153	303		57934	49681	FALSE			Unknown		unmapped	
154	303		44819	49682	FALSE			Unknown		unmapped	
155	303		30541	49683	FALSE			Unknown		unmapped	
156	303		22667	49684	FALSE			Unknown		unmapped	
157	303		43649	49685	FALSE			Unknown		unmapped	
158	303		1487	49686	FALSE			Unknown		unmapped	
159	303		57417	49687	FALSE			Unknown		unmapped	
160	303		3017	49688	FALSE			Unknown		unmapped	
161	303		40799	49689	FALSE			Unknown		unmapped	
162	303		9540	49690	FALSE			Unknown		unmapped	
163	303		50554	49691	FALSE			Unknown		unmapped	
164	303		25927	49692	FALSE			Unknown		unmapped	
1	304		576	49693	FALSE			Unknown		unmapped	
2	304		25062	49694	FALSE			Unknown		unmapped	
3	304		48690	49695	FALSE			Unknown		unmapped	
4	304		19917	49696	FALSE			Unknown		unmapped	
5	304		2506	49697	FALSE			Unknown		unmapped	
6	304		1663	49698	FALSE			Unknown		unmapped	
7	304		41976	49699	FALSE			Unknown		unmapped	
8	304		26059	49700	FALSE			Unknown		unmapped	
9	304		27387	49701	FALSE			Unknown		unmapped	
10	304		30454	49702	FALSE			Unknown		unmapped	
11	304		31019	49703	FALSE			Unknown		unmapped	
12	304		37784	49704	FALSE			Unknown		unmapped	
13	304		11427	49705	FALSE			Unknown		unmapped	
14	304		39276	49706	FALSE			Unknown		unmapped	
15	304		2380	49707	FALSE			Unknown		unmapped	
16	304		40302	49708	FALSE			Unknown		unmapped	
17	304		56042	49709	FALSE			Unknown		unmapped	
18	304		34857	49710	FALSE			Unknown		unmapped	
19	304		32869	49711	FALSE			Unknown		unmapped	
20	304		53444	49712	FALSE			Unknown		unmapped	
21	304		50124	49713	FALSE			Unknown		unmapped	
22	304		34174	49714	FALSE			Unknown		unmapped	
23	304		21620	49715	FALSE			Unknown		unmapped	
24	304		50897	49716	FALSE			Unknown		unmapped	
25	304		38905	49717	FALSE			Unknown		unmapped	
26	304		28954	49718	FALSE			Unknown		unmapped	
27	304		8077	49719	FALSE			Unknown		unmapped	
28	304		40741	49720	FALSE			Unknown		unmapped	
29	304		23709	49721	FALSE			Unknown		unmapped	
30	304		8939	49722	FALSE			Unknown		unmapped	
31	304		7789	49723	FALSE			Unknown		unmapped	
32	304		56842	49724	FALSE			Unknown		unmapped	
33	304		32625	49725	FALSE			Unknown		unmapped	
34	304		19639	49726	FALSE			Unknown		unmapped	
35	304		16302	49727	FALSE			Unknown		unmapped	
36	304	b2158	A_07_P003555	49728	FALSE	yeiH	cmr|b2158|cmr|b2158|asap|ABE-0007142	"orf, hypothetical protein [b2158]"		unmapped	
37	304		2735	49729	FALSE			Unknown		unmapped	
38	304		34808	49730	FALSE			Unknown		unmapped	
39	304		39377	49731	FALSE			Unknown		unmapped	
40	304		3xSLv1	49732	neg	3xSLv1		Unknown		Unknown	
41	304		26309	49733	FALSE			Unknown		unmapped	
42	304		13395	49734	FALSE			Unknown		unmapped	
43	304		6162	49735	FALSE			Unknown		unmapped	
44	304		56126	49736	FALSE			Unknown		unmapped	
45	304		50711	49737	FALSE			Unknown		unmapped	
46	304		9226	49738	FALSE			Unknown		unmapped	
47	304		6144	49739	FALSE			Unknown		unmapped	
48	304		17427	49740	FALSE			Unknown		unmapped	
49	304		21588	49741	FALSE			Unknown		unmapped	
50	304		35145	49742	FALSE			Unknown		unmapped	
51	304		6140	49743	FALSE			Unknown		unmapped	
52	304		9408	49744	FALSE			Unknown		unmapped	
53	304		5610	49745	FALSE			Unknown		unmapped	
54	304		13775	49746	FALSE			Unknown		unmapped	
55	304		49753	49747	FALSE			Unknown		unmapped	
56	304		30645	49748	FALSE			Unknown		unmapped	
57	304		19131	49749	FALSE			Unknown		unmapped	
58	304		9473	49750	FALSE			Unknown		unmapped	
59	304		26134	49751	FALSE			Unknown		unmapped	
60	304		5510	49752	FALSE			Unknown		unmapped	
61	304		39034	49753	FALSE			Unknown		unmapped	
62	304		45447	49754	FALSE			Unknown		unmapped	
63	304	b3518	A_07_P007522	49755	FALSE	yhjA	cmr|b3518|cmr|b3518|asap|ABE-0011493	putative cytochrome C peroxidase [b3518]		unmapped	
64	304		13753	49756	FALSE			Unknown		unmapped	
65	304		16869	49757	FALSE			Unknown		unmapped	
66	304	E1A_r60_n11	(+)E1A_r60_n11	49758	pos	(+)E1A_r60_n11		Unknown		Unknown	
67	304		36809	49759	FALSE			Unknown		unmapped	
68	304		8303	49760	FALSE			Unknown		unmapped	
69	304		4167	49761	FALSE			Unknown		unmapped	
70	304		5324	49762	FALSE			Unknown		unmapped	
71	304		44332	49763	FALSE			Unknown		unmapped	
72	304		38099	49764	FALSE			Unknown		unmapped	
73	304		4365	49765	FALSE			Unknown		unmapped	
74	304		53569	49766	FALSE			Unknown		unmapped	
75	304		27539	49767	FALSE			Unknown		unmapped	
76	304		15037	49768	FALSE			Unknown		unmapped	
77	304		259	49769	FALSE			Unknown		unmapped	
78	304		24279	49770	FALSE			Unknown		unmapped	
79	304		54228	49771	FALSE			Unknown		unmapped	
80	304		3xSLv1	49772	neg	3xSLv1		Unknown		Unknown	
81	304		58283	49773	FALSE			Unknown		unmapped	
82	304		57926	49774	FALSE			Unknown		unmapped	
83	304		17376	49775	FALSE			Unknown		unmapped	
84	304		22644	49776	FALSE			Unknown		unmapped	
85	304		43101	49777	FALSE			Unknown		unmapped	
86	304		18545	49778	FALSE			Unknown		unmapped	
87	304		11459	49779	FALSE			Unknown		unmapped	
88	304		4225	49780	FALSE			Unknown		unmapped	
89	304		1239	49781	FALSE			Unknown		unmapped	
90	304		46117	49782	FALSE			Unknown		unmapped	
91	304		16410	49783	FALSE			Unknown		unmapped	
92	304		4757	49784	FALSE			Unknown		unmapped	
93	304		39498	49785	FALSE			Unknown		unmapped	
94	304		17418	49786	FALSE			Unknown		unmapped	
95	304		21405	49787	FALSE			Unknown		unmapped	
96	304		42625	49788	FALSE			Unknown		unmapped	
97	304		8062	49789	FALSE			Unknown		unmapped	
98	304	b3561	A_07_P007733	49790	FALSE	wecH	cmr|b3561|cmr|b3561|asap|ABE-0011630	"orf, hypothetical protein [b3561]"		unmapped	
99	304		39420	49791	FALSE			Unknown		unmapped	
100	304		27295	49792	FALSE			Unknown		unmapped	
101	304		32176	49793	FALSE			Unknown		unmapped	
102	304		11509	49794	FALSE			Unknown		unmapped	
103	304		2409	49795	FALSE			Unknown		unmapped	
104	304		27666	49796	FALSE			Unknown		unmapped	
105	304		12711	49797	FALSE			Unknown		unmapped	
106	304		41354	49798	FALSE			Unknown		unmapped	
107	304		36517	49799	FALSE			Unknown		unmapped	
108	304		23344	49800	FALSE			Unknown		unmapped	
109	304		12108	49801	FALSE			Unknown		unmapped	
110	304		55322	49802	FALSE			Unknown		unmapped	
111	304		8753	49803	FALSE			Unknown		unmapped	
112	304		32500	49804	FALSE			Unknown		unmapped	
113	304		53097	49805	FALSE			Unknown		unmapped	
114	304		52711	49806	FALSE			Unknown		unmapped	
115	304		51167	49807	FALSE			Unknown		unmapped	
116	304		54462	49808	FALSE			Unknown		unmapped	
117	304		27322	49809	FALSE			Unknown		unmapped	
118	304		19248	49810	FALSE			Unknown		unmapped	
119	304		25228	49811	FALSE			Unknown		unmapped	
120	304		11022	49812	FALSE			Unknown		unmapped	
121	304		36544	49813	FALSE			Unknown		unmapped	
122	304		32958	49814	FALSE			Unknown		unmapped	
123	304		34113	49815	FALSE			Unknown		unmapped	
124	304		31811	49816	FALSE			Unknown		unmapped	
125	304		45841	49817	FALSE			Unknown		unmapped	
126	304		35157	49818	FALSE			Unknown		unmapped	
127	304		28817	49819	FALSE			Unknown		unmapped	
128	304		5382	49820	FALSE			Unknown		unmapped	
129	304		19072	49821	FALSE			Unknown		unmapped	
130	304		20162	49822	FALSE			Unknown		unmapped	
131	304		45878	49823	FALSE			Unknown		unmapped	
132	304		29165	49824	FALSE			Unknown		unmapped	
133	304		46351	49825	FALSE			Unknown		unmapped	
134	304		28813	49826	FALSE			Unknown		unmapped	
135	304		28001	49827	FALSE			Unknown		unmapped	
136	304		33580	49828	FALSE			Unknown		unmapped	
137	304		47483	49829	FALSE			Unknown		unmapped	
138	304		6411	49830	FALSE			Unknown		unmapped	
139	304		4888	49831	FALSE			Unknown		unmapped	
140	304	b3414	A_07_P018096	49832	FALSE	gntY	cmr|b3414|cmr|b3414|asap|ABE-0011144	"orf, hypothetical protein [b3414]"		unmapped	
141	304		2678	49833	FALSE			Unknown		unmapped	
142	304		51330	49834	FALSE			Unknown		unmapped	
143	304		11649	49835	FALSE			Unknown		unmapped	
144	304	ETG07_105829	ETG07_105829	49836	pos	ETG07_105829		Unknown		Unknown	
145	304		49464	49837	FALSE			Unknown		unmapped	
146	304		21393	49838	FALSE			Unknown		unmapped	
147	304		1105	49839	FALSE			Unknown		unmapped	
148	304		19427	49840	FALSE			Unknown		unmapped	
149	304		23005	49841	FALSE			Unknown		unmapped	
150	304		53320	49842	FALSE			Unknown		unmapped	
151	304		41233	49843	FALSE			Unknown		unmapped	
152	304		ERCC-00062_278	49844	pos	ERCC-00062_278		Unknown		Unknown	
153	304		26699	49845	FALSE			Unknown		unmapped	
154	304	b4358	A_07_P017488	49846	FALSE	yjjN	cmr|b4358|cmr|b4358|asap|ABE-0014294	putative oxidoreductase [b4358]		unmapped	
155	304		6566	49847	FALSE			Unknown		unmapped	
156	304		55957	49848	FALSE			Unknown		unmapped	
157	304		31416	49849	FALSE			Unknown		unmapped	
158	304		11319	49850	FALSE			Unknown		unmapped	
159	304		36981	49851	FALSE			Unknown		unmapped	
160	304		35124	49852	FALSE			Unknown		unmapped	
161	304		1095	49853	FALSE			Unknown		unmapped	
162	304		56903	49854	FALSE			Unknown		unmapped	
163	304		289	49855	FALSE			Unknown		unmapped	
164	304		34785	49856	FALSE			Unknown		unmapped	
1	305		31239	49857	FALSE			Unknown		unmapped	
2	305		7833	49858	FALSE			Unknown		unmapped	
3	305		17417	49859	FALSE			Unknown		unmapped	
4	305		17396	49860	FALSE			Unknown		unmapped	
5	305		26888	49861	FALSE			Unknown		unmapped	
6	305		24986	49862	FALSE			Unknown		unmapped	
7	305		10696	49863	FALSE			Unknown		unmapped	
8	305		31497	49864	FALSE			Unknown		unmapped	
9	305		53706	49865	FALSE			Unknown		unmapped	
10	305		9623	49866	FALSE			Unknown		unmapped	
11	305		21391	49867	FALSE			Unknown		unmapped	
12	305		28307	49868	FALSE			Unknown		unmapped	
13	305		9885	49869	FALSE			Unknown		unmapped	
14	305		37044	49870	FALSE			Unknown		unmapped	
15	305		10585	49871	FALSE			Unknown		unmapped	
16	305		57985	49872	FALSE			Unknown		unmapped	
17	305		50765	49873	FALSE			Unknown		unmapped	
18	305	E1A_r60_a135	(+)E1A_r60_a135	49874	pos	(+)E1A_r60_a135		Unknown		Unknown	
19	305		31065	49875	FALSE			Unknown		unmapped	
20	305		12580	49876	FALSE			Unknown		unmapped	
21	305	b3359	A_07_P017821	49877	FALSE	argD	cmr|b3359|cmr|b3359|asap|ABE-0010976	acetylornithine delta-aminotransferase [b3359]		unmapped	
22	305		41359	49878	FALSE			Unknown		unmapped	
23	305		58309	49879	FALSE			Unknown		unmapped	
24	305		51968	49880	FALSE			Unknown		unmapped	
25	305		54798	49881	FALSE			Unknown		unmapped	
26	305		9133	49882	FALSE			Unknown		unmapped	
27	305		383	49883	FALSE			Unknown		unmapped	
28	305		42170	49884	FALSE			Unknown		unmapped	
29	305		50444	49885	FALSE			Unknown		unmapped	
30	305		3xSLv1	49886	neg	3xSLv1		Unknown		Unknown	
31	305		40165	49887	FALSE			Unknown		unmapped	
32	305		34101	49888	FALSE			Unknown		unmapped	
33	305		51949	49889	FALSE			Unknown		unmapped	
34	305		24712	49890	FALSE			Unknown		unmapped	
35	305		17659	49891	FALSE			Unknown		unmapped	
36	305		41164	49892	FALSE			Unknown		unmapped	
37	305		32688	49893	FALSE			Unknown		unmapped	
38	305	b1272	A_07_P014344	49894	FALSE	sohB	cmr|b1272|cmr|b1272|asap|ABE-0004267	putative protease [b1272]		unmapped	
39	305		54530	49895	FALSE			Unknown		unmapped	
40	305		40054	49896	FALSE			Unknown		unmapped	
41	305		35443	49897	FALSE			Unknown		unmapped	
42	305		8107	49898	FALSE			Unknown		unmapped	
43	305		7626	49899	FALSE			Unknown		unmapped	
44	305	b2416	A_07_P013136	49900	FALSE	ptsI	cmr|b2416|cmr|b2416|asap|ABE-0007967	PEP-protein phosphotransferase system enzyme I [b2416]		unmapped	
45	305		5519	49901	FALSE			Unknown		unmapped	
46	305		47653	49902	FALSE			Unknown		unmapped	
47	305		10118	49903	FALSE			Unknown		unmapped	
48	305		28635	49904	FALSE			Unknown		unmapped	
49	305		18733	49905	FALSE			Unknown		unmapped	
50	305		36385	49906	FALSE			Unknown		unmapped	
51	305		1815	49907	FALSE			Unknown		unmapped	
52	305		9969	49908	FALSE			Unknown		unmapped	
53	305		35892	49909	FALSE			Unknown		unmapped	
54	305		29097	49910	FALSE			Unknown		unmapped	
