"Regulator","Regulator_Bnb","Target","Target_Bnb","Effect","Source","Category"
"HprR","b1969","cusA","b0575","+","RegulonDB_TF","TF"
"HprR","b1969","cusB","b0574","+","RegulonDB_TF","TF"
"HprR","b1969","cusC","b0572","+","RegulonDB_TF","TF"
"HprR","b1969","cusF","b0573","+","RegulonDB_TF","TF"
"HprR","b1969","cusR","b0571","+","RegulonDB_TF","TF"
"HprR","b1969","cusS","b0570","+","RegulonDB_TF","TF"
"HprR","b1969","cyoA","b0432","-","RegulonDB_TF","TF"
"HprR","b1969","cyoB","b0431","-","RegulonDB_TF","TF"
"HprR","b1969","cyoC","b0430","-","RegulonDB_TF","TF"
"HprR","b1969","cyoD","b0429","-","RegulonDB_TF","TF"
"HprR","b1969","cyoE","b0428","-","RegulonDB_TF","TF"
"HprR","b1969","hiuH","b1970","+","RegulonDB_TF","TF"
"HyfR","b2491","focB","b2492","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfA","b2481","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfB","b2482","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfC","b2483","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfD","b2484","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfE","b2485","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfF","b2486","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfG","b2487","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfH","b2488","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfI","b2489","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfJ","b2490","+","RegulonDB_TF","TF"
"HyfR","b2491","hyfR","b2491","+","RegulonDB_TF","TF"
"HypT","b4327","cydA","b0733","+","RegulonDB_TF","TF"
"HypT","b4327","cydB","b0734","+","RegulonDB_TF","TF"
"HypT","b4327","cysH","b2762","+","RegulonDB_TF","TF"
"HypT","b4327","fecA","b4291","-","RegulonDB_TF","TF"
"HypT","b4327","fecB","b4290","-","RegulonDB_TF","TF"
"HypT","b4327","fecC","b4289","-","RegulonDB_TF","TF"
"HypT","b4327","fecD","b4288","-","RegulonDB_TF","TF"
"HypT","b4327","fecE","b4287","-","RegulonDB_TF","TF"
"HypT","b4327","metB","b3939","+","RegulonDB_TF","TF"
"HypT","b4327","metI","b0198","+","RegulonDB_TF","TF"
"HypT","b4327","metL","b3940","+","RegulonDB_TF","TF"
"HypT","b4327","metN","b0199","+","RegulonDB_TF","TF"
"HypT","b4327","metQ","b0197","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","aceA","b4015","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","aceB","b4014","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","aceK","b4016","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","acs","b4069","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","actP","b4067","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","adiA","b4117","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","amiA","b2435","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","atoA","b2222","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","atoB","b2224","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","atoD","b2221","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","atoE","b2223","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","csgD","b1040","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","csgE","b1039","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","csgF","b1038","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","csgG","b1037","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","csrB","b4408","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","cysH","b2762","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","cysI","b2763","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","cysJ","b2764","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dcuD","b3227","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dmsA","b0894","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","dmsB","b0895","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","dmsC","b0896","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","dppA","b3544","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dppB","b3543","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dppC","b3542","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dppD","b3541","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dppF","b3540","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dps","b0812","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","dusB","b3260","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","envZ","b3404","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","fhlA","b2731","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimA","b4314","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimB","b4312","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimC","b4316","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimD","b4317","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimF","b4318","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimG","b4319","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimH","b4320","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fimI","b4315","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","fis","b3261","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","flhC","b1891","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","flhD","b1892","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","fliA","b1922","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","fliZ","b1921","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","fnr","b1334","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","focA","b0904","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","folA","b0048","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","gcd","b0124","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcA","b2975","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcB","b2976","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcD","b2979","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcE","b4468","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcF","b4467","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glcG","b2977","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glmY","b4441","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glnH","b0811","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glnP","b0810","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glnQ","b0809","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","glpQ","b2239","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","glpT","b2240","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","gltA","b0720","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","gltB","b3212","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","gltD","b3213","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","gltF","b3214","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hemA","b1210","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hemF","b2436","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","hipA","b1507","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hipB","b1508","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hpt","b0125","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","htrE","b0139","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycA","b2725","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycB","b2724","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycC","b2723","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycD","b2722","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycE","b2721","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycF","b2720","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycG","b2719","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycH","b2718","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hycI","b2717","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hypA","b2726","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hypB","b2727","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hypC","b2728","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hypD","b2729","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","hypE","b2730","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","ibpB","b3686","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","ihfA","b1712","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ihfB","b0912","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","lyxK","b3580","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","micF","b4439","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","mtr","b3161","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","narG","b1224","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","narH","b1225","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","narI","b1227","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","narJ","b1226","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","narK","b1223","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","narS","b4813","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","ndh","b1109","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoA","b2288","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoB","b2287","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoC","b2286","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoE","b2285","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoF","b2284","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoG","b2283","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoH","b2282","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoI","b2281","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoJ","b2280","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoK","b2279","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoL","b2278","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoM","b2277","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","nuoN","b2276","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ompC","b2215","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ompR","b3405","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","osmE","b1739","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","osmY","b4376","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaA","b1388","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaB","b1389","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaC","b1390","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaD","b1391","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaE","b1392","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaF","b1393","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaG","b1394","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaH","b1395","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaI","b1396","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaJ","b1397","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaK","b1398","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","paaZ","b1387","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","patA","b3073","?","RegulonDB_TF","TF"
"IHF","b0912,b1712","pflB","b0903","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","phoU","b3724","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","plaR","b3574","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","prfA","b1211","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","prmC","b1212","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","proV","b2677","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","proW","b2678","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","proX","b2679","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspA","b1304","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspB","b1305","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspC","b1306","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspD","b1307","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspE","b1308","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspG","b4050","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pspH","b4758","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pstA","b3726","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pstB","b3725","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pstC","b3727","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","pstS","b3728","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","rpoE","b2573","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","rpoH","b3461","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","rseA","b2572","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","rseB","b2571","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","rseC","b2570","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","rseD","b4725","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","rtcA","b4475","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","rtcB","b3421","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sdhX","b4764","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sgbE","b3583","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sgbH","b3581","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sgbU","b3582","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sodA","b3908","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sodB","b1656","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sra","b1480","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sucA","b0726","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sucB","b0727","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sucC","b0728","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sucD","b0729","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufA","b1684","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufB","b1683","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufC","b1682","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufD","b1681","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufE","b1679","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","sufS","b1680","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tcyJ","b1920","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcA","b3118","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcB","b3117","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcC","b3116","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcD","b3115","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcE","b3114","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcF","b3113","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tdcG","b4471","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","tyrP","b1907","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ubiA","b4040","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ubiC","b4039","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaA","b4193","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaB","b4194","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaC","b4195","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaD","b4196","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaE","b4197","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaF","b4198","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","ulaG","b4192","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","uspA","b3495","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","uspB","b3494","-","RegulonDB_TF","TF"
"IHF","b0912,b1712","yadV","b0140","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yeiL","b2163","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yiaK","b3575","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yiaL","b3576","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yiaM","b3577","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yiaN","b3578","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yiaO","b3579","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yjbE","b4026","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yjbF","b4027","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yjbG","b4028","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yjbH","b4029","+","RegulonDB_TF","TF"
"IHF","b0912,b1712","yjcH","b4068","-","RegulonDB_TF","TF"
"IclR","b4018","aceA","b4015","-","RegulonDB_TF","TF"
"IclR","b4018","aceB","b4014","-","RegulonDB_TF","TF"
"IclR","b4018","aceK","b4016","-","RegulonDB_TF","TF"
"IclR","b4018","iclR","b4018","-","RegulonDB_TF","TF"
"IdnR","b4264","gntK","b3437","-","RegulonDB_TF","TF"
"IdnR","b4264","gntU","b4476","-","RegulonDB_TF","TF"
"IdnR","b4264","idnD","b4267","+","RegulonDB_TF","TF"
"IdnR","b4264","idnK","b4268","+","RegulonDB_TF","TF"
"IdnR","b4264","idnO","b4266","+","RegulonDB_TF","TF"
"IdnR","b4264","idnR","b4264","+","RegulonDB_TF","TF"
"IdnR","b4264","idnT","b4265","+","RegulonDB_TF","TF"
"IlvY","b3773","ilvC","b3774","+","RegulonDB_TF","TF"
"IlvY","b3773","ilvY","b3773","-","RegulonDB_TF","TF"
"IscR","b2531","erpA","b0156","-","RegulonDB_TF","TF"
"IscR","b2531","hyaA","b0972","-","RegulonDB_TF","TF"
"IscR","b2531","hyaB","b0973","-","RegulonDB_TF","TF"
"IscR","b2531","hyaC","b0974","-","RegulonDB_TF","TF"
"IscR","b2531","hyaD","b0975","-","RegulonDB_TF","TF"
"IscR","b2531","hyaE","b0976","-","RegulonDB_TF","TF"
"IscR","b2531","hyaF","b0977","-","RegulonDB_TF","TF"
"IscR","b2531","iscA","b2528","-","RegulonDB_TF","TF"
"IscR","b2531","iscR","b2531","-","RegulonDB_TF","TF"
"IscR","b2531","iscS","b2530","-","RegulonDB_TF","TF"
"IscR","b2531","iscU","b2529","-","RegulonDB_TF","TF"
"IscR","b2531","napA","b2206","-","RegulonDB_TF","TF"
"IscR","b2531","napB","b2203","-","RegulonDB_TF","TF"
"IscR","b2531","napC","b2202","-","RegulonDB_TF","TF"
"IscR","b2531","napD","b2207","-","RegulonDB_TF","TF"
"IscR","b2531","napF","b2208","-","RegulonDB_TF","TF"
"IscR","b2531","napG","b2205","-","RegulonDB_TF","TF"
"IscR","b2531","napH","b2204","-","RegulonDB_TF","TF"
"IscR","b2531","nfuA","b3414","-","RegulonDB_TF","TF"
"IscR","b2531","nrdE","b2675","+","RegulonDB_TF","TF"
"IscR","b2531","nrdF","b2676","+","RegulonDB_TF","TF"
"IscR","b2531","nrdH","b2673","+","RegulonDB_TF","TF"
"IscR","b2531","nrdI","b2674","+","RegulonDB_TF","TF"
"IscR","b2531","rnlA","b2630","-","RegulonDB_TF","TF"
"IscR","b2531","rnlB","b2631","-","RegulonDB_TF","TF"
"IscR","b2531","selO","b1706","+","RegulonDB_TF","TF"
"IscR","b2531","sufA","b1684","+","RegulonDB_TF","TF"
"IscR","b2531","sufB","b1683","+","RegulonDB_TF","TF"
"IscR","b2531","sufC","b1682","+","RegulonDB_TF","TF"
"IscR","b2531","sufD","b1681","+","RegulonDB_TF","TF"
"IscR","b2531","sufE","b1679","+","RegulonDB_TF","TF"
"IscR","b2531","sufS","b1680","+","RegulonDB_TF","TF"
"KdgR","b1827","eda","b1850","-","RegulonDB_TF","TF"
"KdgR","b1827","edd","b1851","-","RegulonDB_TF","TF"
"KdpE","b0694","kdpA","b0698","+","RegulonDB_TF","TF"
"KdpE","b0694","kdpB","b0697","+","RegulonDB_TF","TF"
"KdpE","b0694","kdpC","b0696","+","RegulonDB_TF","TF"
"KdpE","b0694","kdpF","b4513","+","RegulonDB_TF","TF"
"LacI","b0345","lacA","b0342","-","RegulonDB_TF","TF"
"LacI","b0345","lacY","b0343","-","RegulonDB_TF","TF"
"LacI","b0345","lacZ","b0344","-","RegulonDB_TF","TF"
"LeuO","b0076","bglB","b3721","+","RegulonDB_TF","TF"
"LeuO","b0076","bglF","b3722","+","RegulonDB_TF","TF"
"LeuO","b0076","bglG","b3723","+","RegulonDB_TF","TF"
"LeuO","b0076","bglJ","b4366","+","RegulonDB_TF","TF"
"LeuO","b0076","cadC","b4133","-","RegulonDB_TF","TF"
"LeuO","b0076","cas1","b2755","+","RegulonDB_TF","TF"
"LeuO","b0076","cas2","b2754","+","RegulonDB_TF","TF"
"LeuO","b0076","casA","b2760","+","RegulonDB_TF","TF"
"LeuO","b0076","casB","b2759","+","RegulonDB_TF","TF"
"LeuO","b0076","casC","b2758","+","RegulonDB_TF","TF"
"LeuO","b0076","casD","b2757","+","RegulonDB_TF","TF"
"LeuO","b0076","casE","b2756","+","RegulonDB_TF","TF"
"LeuO","b0076","dsrA","b1954","-","RegulonDB_TF","TF"
"LeuO","b0076","leuA","b0074","+","RegulonDB_TF","TF"
"LeuO","b0076","leuB","b0073","+","RegulonDB_TF","TF"
"LeuO","b0076","leuC","b0072","+","RegulonDB_TF","TF"
"LeuO","b0076","leuD","b0071","+","RegulonDB_TF","TF"
"LeuO","b0076","leuL","b0075","+","RegulonDB_TF","TF"
"LeuO","b0076","yjjQ","b4365","+","RegulonDB_TF","TF"
"LexA","b4043","cho","b1741","-","RegulonDB_TF","TF"
"LexA","b4043","ddlB","b0092","-","RegulonDB_TF","TF"
"LexA","b4043","dinB","b0231","-","RegulonDB_TF","TF"
"LexA","b4043","dinD","b3645","-","RegulonDB_TF","TF"
"LexA","b4043","dinF","b4044","-","RegulonDB_TF","TF"
"LexA","b4043","dinG","b0799","-","RegulonDB_TF","TF"
"LexA","b4043","dinI","b1061","-","RegulonDB_TF","TF"
"LexA","b4043","dinJ","b0226","-","RegulonDB_TF","TF"
"LexA","b4043","dinQ","b4613","-","RegulonDB_TF","TF"
"LexA","b4043","dnaG","b3066","-","RegulonDB_TF","TF"
"LexA","b4043","ftsA","b0094","-","RegulonDB_TF","TF"
"LexA","b4043","ftsI","b0084","-","RegulonDB_TF","TF"
"LexA","b4043","ftsK","b0890","-","RegulonDB_TF","TF"
"LexA","b4043","ftsL","b0083","-","RegulonDB_TF","TF"
"LexA","b4043","ftsQ","b0093","-","RegulonDB_TF","TF"
"LexA","b4043","ftsW","b0089","-","RegulonDB_TF","TF"
"LexA","b4043","ftsZ","b0095","-","RegulonDB_TF","TF"
"LexA","b4043","hokE","b4415","-","RegulonDB_TF","TF"
"LexA","b4043","insK","b3558","-","RegulonDB_TF","TF"
"LexA","b4043","lexA","b4043","-","RegulonDB_TF","TF"
"LexA","b4043","lpxC","b0096","-","RegulonDB_TF","TF"
"LexA","b4043","mraY","b0087","-","RegulonDB_TF","TF"
"LexA","b4043","murC","b0091","-","RegulonDB_TF","TF"
"LexA","b4043","murD","b0088","-","RegulonDB_TF","TF"
"LexA","b4043","murE","b0085","-","RegulonDB_TF","TF"
"LexA","b4043","murF","b0086","-","RegulonDB_TF","TF"
"LexA","b4043","murG","b0090","-","RegulonDB_TF","TF"
"LexA","b4043","phr","b0708","-","RegulonDB_TF","TF"
"LexA","b4043","polB","b0060","-","RegulonDB_TF","TF"
"LexA","b4043","ptrA","b2821","-","RegulonDB_TF","TF"
"LexA","b4043","recA","b2699","-","RegulonDB_TF","TF"
"LexA","b4043","recB","b2820","-","RegulonDB_TF","TF"
"LexA","b4043","recD","b2819","-","RegulonDB_TF","TF"
"LexA","b4043","recN","b2616","-","RegulonDB_TF","TF"
"LexA","b4043","recQ","b3822","-","RegulonDB_TF","TF"
"LexA","b4043","recX","b2698","-","RegulonDB_TF","TF"
"LexA","b4043","rpoD","b3067","-","RegulonDB_TF","TF"
"LexA","b4043","rpsU","b3065","-","RegulonDB_TF","TF"
"LexA","b4043","ruvA","b1861","-","RegulonDB_TF","TF"
"LexA","b4043","ruvB","b1860","-","RegulonDB_TF","TF"
"LexA","b4043","sbmC","b2009","-","RegulonDB_TF","TF"
"LexA","b4043","ssb","b4059","-","RegulonDB_TF","TF"
"LexA","b4043","sulA","b0958","-","RegulonDB_TF","TF"
"LexA","b4043","symE","b4347","-","RegulonDB_TF","TF"
"LexA","b4043","tisB","b4618","-","RegulonDB_TF","TF"
"LexA","b4043","umuC","b1184","-","RegulonDB_TF","TF"
"LexA","b4043","umuD","b1183","-","RegulonDB_TF","TF"
"LexA","b4043","uvrA","b4058","-","RegulonDB_TF","TF"
"LexA","b4043","uvrB","b0779","-","RegulonDB_TF","TF"
"LexA","b4043","uvrC","b1913","-","RegulonDB_TF","TF"
"LexA","b4043","uvrD","b3813","-","RegulonDB_TF","TF"
"LexA","b4043","uvrY","b1914","-","RegulonDB_TF","TF"
"LexA","b4043","yafN","b0232","-","RegulonDB_TF","TF"
"LexA","b4043","yafO","b0233","-","RegulonDB_TF","TF"
"LexA","b4043","yafP","b0234","-","RegulonDB_TF","TF"
"LexA","b4043","yafQ","b0225","-","RegulonDB_TF","TF"
"LexA","b4043","ybfE","b0685","-","RegulonDB_TF","TF"
"LexA","b4043","ybiB","b0800","-","RegulonDB_TF","TF"
"LexA","b4043","ydjM","b1728","-","RegulonDB_TF","TF"
"LexA","b4043","yebG","b1848","-","RegulonDB_TF","TF"
"LexA","b4043","yehF","b2115","-","RegulonDB_TF","TF"
"LrhA","b2289","fimE","b4313","+","RegulonDB_TF","TF"
"LrhA","b2289","flhC","b1891","-","RegulonDB_TF","TF"
"LrhA","b2289","flhD","b1892","-","RegulonDB_TF","TF"
"LrhA","b2289","leuO","b0076","+","RegulonDB_TF","TF"
"LrhA","b2289","lrhA","b2289","+","RegulonDB_TF","TF"
"Lrp","b0889","adhE","b1241","-","RegulonDB_TF","TF"
"Lrp","b0889","aidB","b4187","-","RegulonDB_TF","TF"
"Lrp","b0889","alaA","b2290","-","RegulonDB_TF","TF"
"Lrp","b0889","alaE","b2670","+","RegulonDB_TF","TF"
"Lrp","b0889","alaT","b3853","-","RegulonDB_TF","TF"
"Lrp","b0889","alaU","b3276","-","RegulonDB_TF","TF"
"Lrp","b0889","alaV","b0203","-","RegulonDB_TF","TF"
"Lrp","b0889","argO","b2923","+","RegulonDB_TF","TF"
"Lrp","b0889","aroA","b0908","+","RegulonDB_TF","TF"
"Lrp","b0889","avtA","b3572","-","RegulonDB_TF","TF"
"Lrp","b0889","cadA","b4131","+","RegulonDB_TF","TF"
"Lrp","b0889","cadB","b4132","+","RegulonDB_TF","TF"
"Lrp","b0889","dadA","b1189","-","RegulonDB_TF","TF"
